-3.2620156,3.5183465,7.3396845,0.118962504,-0.5673244,-0.70934635,4
-3.2620156,3.5183465,7.3396845,0.12491827,-0.2015796,-0.43247986,4
-1.4249259,4.0707893,8.686245,0.12491827,-0.2015796,-0.43247986,4
-1.4249259,4.0707893,8.686245,-0.3723114,-0.476919,-0.6242859,4
-2.4711876,2.533401,9.375079,-0.3723114,-0.476919,-0.6242859,4
-2.4711876,2.533401,9.375079,-0.23380178,-0.19745637,-0.38605547,4
-0.033499517,1.2050853,10.190733,-0.23380178,-0.19745637,-0.38605547,4
0.4884349,1.7922242,9.010772,-0.23380178,-0.19745637,-0.38605547,4
0.4884349,1.7922242,9.010772,0.37948886,-0.46577105,0.0038177953,4
0.4884349,1.7922242,9.010772,-0.11804623,0.093917765,0.08108997,4
0.090628155,2.411367,9.0391865,-0.11804623,0.093917765,0.08108997,4
0.090628155,2.411367,9.0391865,-0.21761434,-0.018019995,0.5793886,4
-0.9957133,1.6507485,10.045668,-0.21761434,-0.018019995,0.5793886,4
-0.9957133,1.6507485,10.045668,-0.06306998,-0.067498624,0.75714517,4
-1.6441683,0.83389866,9.949656,-0.06306998,-0.067498624,0.75714517,4
-0.9302098,0.80817586,9.990034,-0.06306998,-0.067498624,0.75714517,4
-0.9302098,0.80817586,9.990034,0.184934,0.23609246,0.43981004,4
-0.9302098,0.80817586,9.990034,0.0027488125,0.29839888,0.21639264,4
-0.74506515,1.4123635,9.744472,0.0027488125,0.29839888,0.21639264,4
-0.74506515,1.4123635,9.744472,0.361927,-0.26877278,0.116213694,4
-0.32392836,2.219343,8.752347,0.361927,-0.26877278,0.116213694,4
-0.037387855,-0.17856438,11.481959,0.361927,-0.26877278,0.116213694,4
-0.037387855,-0.17856438,11.481959,-1.871636,0.37292224,0.53785104,4
-0.037387855,-0.17856438,11.481959,1.7575603,0.015882028,-0.04199575,4
0.11545369,1.0307083,8.8447695,1.7575603,0.015882028,-0.04199575,4
0.11545369,1.0307083,8.8447695,-0.18646112,0.5209,0.08750387,4
-1.0283155,2.2378874,8.911171,-0.18646112,0.5209,0.08750387,4
-1.0283155,2.2378874,8.911171,0.050853033,0.0061084726,0.08750387,4
-1.1979069,2.1822543,9.3765745,0.050853033,0.0061084726,0.08750387,4
-1.1979069,2.1822543,9.3765745,0.06215371,0.110410646,-0.033291176,4
-1.2750753,2.4346972,8.82832,0.06215371,0.110410646,-0.033291176,4
-1.2750753,2.4346972,8.82832,-0.019241689,-0.026419144,-0.08429692,4
-1.2672987,2.4747767,9.424132,-0.019241689,-0.026419144,-0.08429692,4
-1.2672987,2.4747767,9.424132,0.11270132,0.05650337,-0.12323844,4
-1.5029917,2.4107687,8.886345,0.11270132,0.05650337,-0.12323844,4
-1.5029917,2.4107687,8.886345,-0.033443887,-0.109188944,-0.050089475,4
-1.0474582,1.9157536,8.298309,-0.033443887,-0.109188944,-0.050089475,4
-1.0474582,1.9157536,8.298309,-0.42469156,-1.5636163,1.1968025,4
1.1766706,-0.99900347,5.6527443,-0.42469156,-1.5636163,1.1968025,4
1.1766706,-0.99900347,5.6527443,0.9463551,-4.6677895,4.7420073,4
7.3980093,-4.690531,9.184252,0.9463551,-4.6677895,4.7420073,4
7.3980093,-4.690531,9.184252,0.2869455,-1.1178505,3.0044522,4
13.347165,-2.1212373,1.0259227,0.2869455,-1.1178505,3.0044522,4
13.347165,-2.1212373,1.0259227,-0.7601994,-0.85518616,2.5881598,4
6.4345994,-7.0115685,2.589034,-0.7601994,-0.85518616,2.5881598,4
6.4345994,-7.0115685,2.589034,-0.013591352,-1.9122573,0.4278985,4
4.342076,-12.413964,0.7181459,-0.013591352,-1.9122573,0.4278985,4
4.342076,-12.413964,0.7181459,0.69392246,-0.19012621,0.4833329,4
1.285843,-8.809774,0.94666046,0.69392246,-0.19012621,0.4833329,4
1.285843,-8.809774,0.94666046,-0.3243599,-0.24204823,0.3048128,4
0.75254273,-10.943574,-1.2011969,-0.3243599,-0.24204823,0.3048128,4
0.75254273,-10.943574,-1.2011969,-0.14248012,-1.0760075,-0.72141063,4
1.2583256,-9.059227,-1.39023,-0.14248012,-1.0760075,-0.72141063,4
1.2583256,-9.059227,-1.39023,-1.3960915,-1.0915841,-1.3705885,4
1.2221341,-8.504091,-3.4953158,-1.3960915,-1.0915841,-1.3705885,4
6.5808606,-7.1578298,-5.505885,-1.3960915,-1.0915841,-1.3705885,4
6.5808606,-7.1578298,-5.505885,-1.2171131,0.11025793,-0.8793146,4
6.5808606,-7.1578298,-5.505885,-0.06383354,0.041079476,0.02519745,4
8.715259,-6.765407,-8.469695,-0.06383354,0.041079476,0.02519745,4
5.8624153,-7.6950183,-5.526822,-0.06383354,0.041079476,0.02519745,4
5.8624153,-7.6950183,-5.526822,1.2297883,0.4847073,1.154654,4
2.652145,-7.827222,-1.7494525,1.2297883,0.4847073,1.154654,4
2.652145,-7.827222,-1.7494525,1.7807724,0.43202174,1.4474026,4
2.652145,-7.827222,-1.7494525,0.36009446,0.3087833,0.33810395,4
1.6854445,-10.4210415,-0.7722835,0.36009446,0.3087833,0.33810395,4
1.6854445,-10.4210415,-0.7722835,-0.56595,-0.820826,-0.908788,4
2.0060828,-9.436096,-1.1249257,-0.56595,-0.820826,-0.908788,4
2.0060828,-9.436096,-1.1249257,-1.3686032,0.07314896,-1.6089717,4
4.601099,-7.2011995,-2.387738,-1.3686032,0.07314896,-1.6089717,4
7.5774713,-5.7819567,-5.563612,-1.3686032,0.07314896,-1.6089717,4
7.5774713,-5.7819567,-5.563612,-0.9232956,-0.5395308,-1.4067812,4
7.5774713,-5.7819567,-5.563612,-0.012216945,-0.008857286,0.05971032,4
9.857532,-5.6536417,-7.696813,-0.012216945,-0.008857286,0.05971032,4
6.9263244,-6.6966133,-5.1942196,-0.012216945,-0.008857286,0.05971032,4
6.9263244,-6.6966133,-5.1942196,1.0622634,0.47264308,1.4767232,4
3.507878,-8.083553,-1.361217,1.0622634,0.47264308,1.4767232,4
3.507878,-8.083553,-1.361217,1.3657018,0.3776563,2.0341213,4
3.507878,-8.083553,-1.361217,0.7551599,-0.051922016,0.8638907,4
1.2690933,-10.116256,-0.6239285,0.7551599,-0.051922016,0.8638907,4
1.2690933,-10.116256,-0.6239285,-0.62642384,0.16080554,-1.0358442,4
1.7225332,-9.594023,-0.44715872,-0.62642384,0.16080554,-1.0358442,4
3.3634114,-8.072785,-1.3615161,-0.62642384,0.16080554,-1.0358442,4
3.3634114,-8.072785,-1.3615161,-1.3621894,-0.33550787,-1.6836478,4
3.3634114,-8.072785,-1.3615161,-0.7867713,-0.49539712,-1.3652437,4
7.3319077,-7.053144,-4.887041,-0.7867713,-0.49539712,-1.3652437,4
7.3319077,-7.053144,-4.887041,-0.040774055,-0.09407048,-0.054212693,4
10.169795,-6.2697935,-7.1072817,-0.040774055,-0.09407048,-0.054212693,4
10.169795,-6.2697935,-7.1072817,0.8296833,0.52151084,1.3985348,4
6.6009,-7.3103724,-4.6585264,0.8296833,0.52151084,1.3985348,4
3.9251266,-7.896913,-1.4994025,0.8296833,0.52151084,1.3985348,4
3.9251266,-7.896913,-1.4994025,1.2946907,0.27595025,1.8314728,4
3.9251266,-7.896913,-1.4994025,0.60687673,-0.10659285,0.7201889,4
1.6510476,-9.87488,-0.7319046,0.60687673,-0.10659285,0.7201889,4
1.6510476,-9.87488,-0.7319046,-0.2777828,-0.22906773,-0.69789296,4
1.3160524,-10.275977,-0.067896344,-0.2777828,-0.22906773,-0.69789296,4
1.3160524,-10.275977,-0.067896344,-1.3957859,-0.25014195,-1.3799039,4
2.7335007,-8.392825,-1.50688,-1.3957859,-0.25014195,-1.3799039,4
2.7335007,-8.392825,-1.50688,-1.0309575,-0.34467056,-1.6424155,4
6.7848487,-6.32423,-3.4052858,-1.0309575,-0.34467056,-1.6424155,4
6.7848487,-6.32423,-3.4052858,-0.49280104,-0.042453885,-0.5444176,4
10.527822,-6.279664,-6.986145,-0.49280104,-0.042453885,-0.5444176,4
10.527822,-6.279664,-6.986145,0.7198835,0.2870982,1.0175189,4
8.344969,-6.264709,-6.373283,0.7198835,0.2870982,1.0175189,4
4.779663,-7.8888373,-2.4879375,0.7198835,0.2870982,1.0175189,4
4.779663,-7.8888373,-2.4879375,0.9242119,0.8599202,1.9392873,4
4.779663,-7.8888373,-2.4879375,1.1361759,0.08719844,1.6692928,4
2.082952,-7.9510508,-1.3839488,1.1361759,0.08719844,1.6692928,4
2.082952,-7.9510508,-1.3839488,-0.045813546,-0.758825,-0.4384356,4
1.5523437,-11.111969,0.52313083,-0.045813546,-0.758825,-0.4384356,4
1.5523437,-11.111969,0.52313083,-1.3875395,0.3165716,-1.3423369,4
2.772085,-8.758927,-1.1718849,-1.3875395,0.3165716,-1.3423369,4
4.784449,-7.2562346,-2.7394829,-1.3875395,0.3165716,-1.3423369,4
4.784449,-7.2562346,-2.7394829,-0.91718715,-0.3943019,-1.5937005,4
4.784449,-7.2562346,-2.7394829,-0.65986776,-0.40407547,-1.1122001,4
8.914162,-5.9374905,-5.457131,-0.65986776,-0.40407547,-1.1122001,4
8.914162,-5.9374905,-5.457131,0.27060533,0.042453885,0.32374904,4
9.956236,-5.683552,-7.3106713,0.27060533,0.042453885,0.32374904,4
9.956236,-5.683552,-7.3106713,0.80082077,0.8944331,1.6158437,4
6.856334,-5.9898334,-4.2915273,0.80082077,0.8944331,1.6158437,4
6.856334,-5.9898334,-4.2915273,1.4225105,0.05619795,2.1347585,4
3.2207394,-8.012666,-1.1213365,1.4225105,0.05619795,2.1347585,4
1.5717853,-10.679766,0.27128628,1.4225105,0.05619795,2.1347585,4
1.5717853,-10.679766,0.27128628,0.5900785,-0.16996825,0.6691832,4
1.5717853,-10.679766,0.27128628,-0.7461499,0.078035735,-1.111742,4
1.1626127,-9.7863455,-0.6622137,-0.7461499,0.078035735,-1.111742,4
1.1626127,-9.7863455,-0.6622137,-1.4472499,-0.2403684,-1.7564913,4
3.3376884,-8.00788,-0.9975079,-1.4472499,-0.2403684,-1.7564913,4
3.3376884,-8.00788,-0.9975079,-0.7120952,-0.6061132,-1.455649,4
7.591828,-6.2024956,-4.174279,-0.7120952,-0.6061132,-1.455649,4
7.591828,-6.2024956,-4.174279,-0.16996825,-0.0723854,-0.35337514,4
10.9070835,-5.58754,-7.2176504,-0.16996825,-0.0723854,-0.35337514,4
7.899904,-6.584151,-5.4430733,-0.16996825,-0.0723854,-0.35337514,4
7.899904,-6.584151,-5.4430733,0.7223269,0.554802,1.1606098,4
7.899904,-6.584151,-5.4430733,1.0839485,0.49845135,2.0620677,4
4.6519465,-8.117053,-1.5771692,1.0839485,0.49845135,2.0620677,4
4.6519465,-8.117053,-1.5771692,1.1193776,-0.22937314,1.3258439,4
1.8275183,-8.81815,-0.61764735,1.1193776,-0.22937314,1.3258439,4
1.8275183,-8.81815,-0.61764735,-0.31748787,0.11804623,-0.6064186,4
2.6105695,-10.181161,0.21684955,-0.31748787,0.11804623,-0.6064186,4
2.6105695,-10.181161,0.21684955,-1.2420052,-0.33169007,-1.6471497,4
2.7954152,-9.197113,-1.0229317,-1.2420052,-0.33169007,-1.6471497,4
2.7954152,-9.197113,-1.0229317,-0.8571714,-0.2339545,-1.5906463,4
6.2811594,-7.1434727,-2.7490542,-0.8571714,-0.2339545,-1.5906463,4
9.271291,-5.055137,-5.8567324,-0.8571714,-0.2339545,-1.5906463,4
9.271291,-5.055137,-5.8567324,-0.6010737,-0.49936762,-0.847856,4
10.148559,-5.156234,-6.378667,-0.6010737,-0.49936762,-0.847856,4
10.148559,-5.156234,-6.378667,0.43751934,0.2507528,0.53846186,4
6.419644,-6.9248285,-3.2413774,0.43751934,0.2507528,0.53846186,4
6.419644,-6.9248285,-3.2413774,0.8281562,0.7586723,1.741831,4
3.5237305,-7.3115687,-0.79531443,0.8281562,0.7586723,1.741831,4
3.5237305,-7.3115687,-0.79531443,1.4513731,-0.07559235,1.792684,4
1.9217356,-11.053046,0.1372882,1.4513731,-0.07559235,1.792684,4
1.9217356,-11.053046,0.1372882,0.10567658,-0.02779355,0.1331647,4
1.9217356,-11.053046,0.1372882,-0.13056861,-0.021226943,-0.17393875,4
3.028117,-10.315458,-0.18215363,-0.13056861,-0.021226943,-0.17393875,4
3.028117,-10.315458,-0.18215363,-1.3594406,-0.11728267,-1.4075449,4
2.6572297,-8.559425,-1.4838492,-1.3594406,-0.11728267,-1.4075449,4
2.6572297,-8.559425,-1.4838492,-0.8451072,-0.24525517,-1.5449854,4
6.096314,-7.797312,-2.4017956,-0.8451072,-0.24525517,-1.5449854,4
8.592925,-4.921737,-5.2426744,-0.8451072,-0.24525517,-1.5449854,4
8.592925,-4.921737,-5.2426744,-0.6762079,-0.47752985,-0.9785773,4
8.592925,-4.921737,-5.2426744,0.158973,0.18401773,0.30160582,4
10.805688,-5.122435,-6.929016,0.158973,0.18401773,0.30160582,4
