lsm6ds3c Accelerometer Non-wakeup,0,1,2,
-3.0610185,3.1743784,8.143075,5
-3.1480572,2.487339,7.900502,5
-0.90059865,1.6187445,10.60858,5
0.369392,1.8631115,9.927223,5
-0.5832505,3.155834,9.19173,5
0.11306087,3.746562,8.331808,5
-0.044865426,3.6481571,8.407183,5
0.57846487,3.4522448,9.209974,5
0.96430755,3.3783665,8.853743,5
0.41605204,3.3613176,8.830712,5
-0.04875376,3.0816565,8.388937,5
-0.25124636,2.0823538,10.096216,5
-0.20279172,1.5885352,10.188639,5
-0.5374878,1.2711871,9.496216,5
-0.007477571,-7.2149587,4.1407795,5
17.015062,-3.4369907,5.6001024,5
8.536993,-8.586644,-0.4112664,5
6.090631,-12.3708935,0.4648058,5
3.3867414,-6.384649,0.90149593,5
3.3029926,-9.5348,0.12023934,5
3.7594235,-11.363813,0.34337005,5
2.969493,-10.607083,-0.033499517,5
1.9525433,-9.294321,0.35294133,5
3.0580273,-11.678769,0.18723837,5
2.056033,-10.856236,-0.26889345,5
2.6973093,-9.406186,-1.0698909,5
3.687938,-9.933504,-3.167798,5
3.705585,-9.837791,-2.5435705,5
2.8519454,-9.935897,-2.1891336,5
2.8669007,-10.063314,-1.963311,5
2.6362925,-10.122238,-2.0521445,5
4.0567317,-10.086346,-2.6766713,5
3.2673993,-9.159426,-2.876771,5
3.4196427,-8.713164,-3.2862427,5
4.0480576,-10.013963,-3.2721848,5
3.8383865,-9.943673,-1.2122638,5
3.5413775,-10.1751795,0.37567315,5
3.1827533,-10.14168,0.4001996,5
2.4945176,-10.649257,0.89013004,5
2.5106692,-10.599008,0.99003035,5
1.9570298,-10.457233,0.44835514,5
1.9992033,-10.455738,-0.40438703,5
2.1364915,-10.332507,-1.0211371,5
2.224727,-10.362717,-1.087837,5
2.111666,-10.418948,-0.8033902,5
2.0632114,-10.515558,-0.6089734,5
2.105684,-10.5125675,-0.46869412,5
2.115255,-10.497612,-0.37238303,5
2.0081763,-10.500603,-0.29012975,5
2.0321047,-10.50479,-0.3080759,5
2.0428724,-10.50509,-0.317049,5
2.0081763,-10.50479,-0.30089745,5
2.0081763,-10.513165,-0.29132617,5
2.001297,-10.498809,-0.20967108,5
2.0264218,-10.508978,-0.2745764,5
1.9710877,-10.515558,-0.19800608,5
2.0087745,-10.511071,-0.1905285,5
2.0147567,-10.513165,-0.22642085,5
1.9483558,-10.516754,-0.20638095,5
2.0222342,-10.505388,-0.20967108,5
1.989632,-10.518848,-0.19441684,5
1.9755741,-10.511371,-0.16271193,5
2.0165513,-10.509576,-0.17377874,5
2.111666,-10.464711,-0.15044872,5
1.6707884,-10.625628,-0.030807592,5
1.9130617,-10.551749,-0.069391854,5
2.6004,-10.230214,-0.30897322,5
1.9651057,-10.639088,-0.0056829536,5
1.7168503,-10.549656,0.20907287,5
1.9561325,-10.564312,0.10677971,5
1.6540387,-10.519148,0.30059835,5
1.6639091,-10.582856,0.3182454,5
1.7333009,-10.612168,0.40378883,5
1.8221345,-10.500902,0.2730809,5
1.6758732,-10.583754,0.28055847,5
1.7165512,-10.567303,0.31016964,5
1.7790636,-10.527822,0.30538398,5
1.7210377,-10.535897,0.35712877,5
1.7611175,-10.567004,0.30149564,5
1.7434704,-10.572986,0.3786642,5
1.7488543,-10.537093,0.37716866,5
1.779961,-10.553544,0.33708888,5
1.704587,-10.597214,0.42023948,5
1.8077775,-10.537393,0.29940194,5
1.9157536,-10.492826,0.2545365,5
1.8930218,-10.550254,0.048155557,5
2.0916262,-10.508978,0.0020937198,5
2.3584259,-10.365707,0.08883354,5
1.9292133,-10.546964,0.012562319,5
1.7461623,-10.605289,0.21984059,5
1.9648064,-10.500603,0.2955136,5
1.5511472,-10.579566,0.4031906,5
2.3437698,-10.528121,0.5288138,5
1.2415758,-10.612766,0.41844487,5
1.8445672,-10.524232,0.25692934,5
2.3309083,-10.441082,0.11844472,5
1.815255,-10.544571,0.21385853,5
1.7234305,-10.551749,0.23958136,5
1.82363,-10.561022,0.26141587,5
1.8592232,-10.531112,0.2431706,5
1.8158532,-10.543375,0.22582264,5
1.8834505,-10.525727,0.18634106,5
1.7368901,-10.543973,0.2548356,5
1.7647067,-10.5589285,0.2434697,5
1.7886349,-10.5682,0.2635096,5
1.6731812,-10.559227,0.2760719,5
1.7751753,-10.572088,0.18484555,5
1.7527425,-10.552049,0.21655045,5
1.855634,-10.533205,0.17647067,5
1.8646071,-10.536495,0.14566308,5
1.8801605,-10.532907,0.16360925,5
1.9142581,-10.523634,0.14536397,5
1.9121644,-10.530812,0.14327025,5
1.9028922,-10.526326,0.14895321,5
1.8930218,-10.528719,0.14536397,5
1.8822541,-10.5347,0.148355,5
1.8915263,-10.530812,0.16061822,5
1.8831514,-10.536795,0.15134603,5
1.8786649,-10.536197,0.148355,5
1.9070797,-10.526924,0.14416756,5
1.8903298,-10.531112,0.1468595,5
1.9238294,-10.529915,0.13459627,5
1.8756739,-10.532308,0.14745769,5
1.9034904,-10.527822,0.15104693,5
1.8900307,-10.534402,0.14745769,5
1.9193429,-10.527522,0.14506488,5
1.8846469,-10.5335045,0.15074782,5
1.9094725,-10.529915,0.15014961,5
1.8906289,-10.53141,0.14895321,5
1.9118652,-10.53171,0.14476576,5
1.8951155,-10.531112,0.14386846,5
1.9013968,-10.530812,0.14656039,5
1.9040886,-10.529915,0.13878371,5
1.905285,-10.532308,0.14536397,5
1.8930218,-10.529317,0.14207384,5
1.8921245,-10.5335045,0.14027923,5
1.9163518,-10.524531,0.1576272,5
1.8942182,-10.537093,0.1381855,5
1.9103698,-10.527224,0.13938192,5
1.9250258,-10.529616,0.13100705,5
1.8568304,-10.539785,0.15194423,5
1.9157536,-10.527822,0.15104693,5
1.9277177,-10.522737,0.13310076,5
1.9235303,-10.526027,0.118145615,5
1.8990039,-10.53171,0.122931264,5
1.9211375,-10.526027,0.13220344,5
1.9061823,-10.529915,0.13938192,5
1.9298115,-10.527522,0.13758731,5
1.9076779,-10.530514,0.13998012,5
1.9121644,-10.535,0.13668999,5
1.8843478,-10.531112,0.13220344,5
1.8846469,-10.552348,0.10977074,5
1.9806589,-10.512268,0.075673014,5
2.0225334,-10.500603,0.055633128,5
2.1442683,-10.493724,0.014057833,5
2.0659032,-10.508678,0.07208378,5
1.9525433,-10.516754,0.03260221,5
2.2414765,-10.470095,0.018544376,5
2.0237298,-10.51167,0.054436713,5
1.975275,-10.561022,-0.06520442,5
2.286043,-10.409377,-0.050249275,5
1.9351953,-10.527822,0.059820566,5
2.047658,-10.5125675,-0.034097724,5
2.0440688,-10.497612,-0.019740786,5
1.9585253,-10.519746,0.0134596275,5
1.8640088,-10.546366,0.05174479,5
2.0611176,-10.497313,0.039481573,5
1.9465612,-10.542178,0.1052842,5
1.9839491,-10.522438,0.08315059,5
2.0249262,-10.505987,0.07328019,5
2.0656042,-10.503295,0.060418773,5
2.0467606,-10.503295,0.055334024,5
2.0518453,-10.5015,0.042173497,5
2.044667,-10.503594,0.05623133,5
2.0341983,-10.50838,0.07208378,5
2.012962,-10.519746,0.10289137,5
2.024328,-10.509277,0.061914288,5
2.0279171,-10.514361,0.053240303,5
2.0368903,-10.50509,0.049052864,5
2.009971,-10.515558,0.04336991,5
2.0847468,-10.502697,0.04007978,5
2.0494525,-10.5080805,0.049351968,5
2.0318055,-10.50509,0.05174479,5
2.0485554,-10.51167,0.044566322,5
2.0374885,-10.5015,0.054436713,5
2.0413768,-10.522139,0.05682954,5
2.141277,-10.485349,0.0041874396,5
2.065305,-10.494322,-0.018245272,5
2.0668006,-10.506885,-0.008673982,5
2.096711,-10.494022,0.0038883367,5
2.0916262,-10.501202,0.014356935,5
2.0691934,-10.50479,0.0038883367,5
2.0605195,-10.50838,0.01375873,5
2.056631,-10.505987,0.023330022,5
2.059622,-10.507782,0.031106694,5
2.0757737,-10.497612,0.038584266,5
2.079961,-10.502398,0.01375873,5
2.0407786,-10.509576,0.032901313,5
2.0805593,-10.5029955,0.023928227,5
2.0739791,-10.502099,0.028115666,5
2.0787647,-10.504492,0.014656039,5
2.0620148,-10.498809,0.023030918,5
2.1050856,-10.495817,2.9910283E-4,5
2.0590239,-10.505388,0.04546363,5
2.076372,-10.5029955,0.04007978,5
2.0437696,-10.508678,0.063110694,5
2.0575283,-10.502398,0.05054838,5
2.0542383,-10.506286,0.04875376,5
2.0548365,-10.501202,0.057726845,5
2.0608184,-10.503893,0.0526421,5
2.059622,-10.507183,0.056530435,5
2.0644078,-10.506885,0.051146585,5
2.0557337,-10.506885,0.049351968,5
2.0662024,-10.498809,0.042173497,5
2.0685952,-10.5029955,0.041575294,5
2.0787647,-10.5015,0.0424726,5
2.0820549,-10.498809,0.03589234,5
2.077269,-10.5015,0.031106694,5
2.0715861,-10.502099,0.042173497,5
2.0838494,-10.49821,0.047258247,5
2.062314,-10.502398,0.045762733,5
2.0542383,-10.500603,0.053539407,5
2.0572293,-10.509576,0.06969096,5
2.0916262,-10.5015,0.045762733,5
1.9842482,-10.5125675,0.05742774,5
2.059622,-10.508678,0.062512495,5
2.1092732,-10.494022,0.062213387,5
1.9642082,-10.523933,0.06011967,5
2.1308086,-10.485349,0.049351968,5
2.0048864,-10.516456,0.0637089,5
2.1038892,-10.502099,0.05503492,5
2.044667,-10.506885,0.048155557,5
2.1134605,-10.488639,0.009571291,5
2.0748763,-10.5015,0.02871387,5
2.0656042,-10.502398,0.047258247,5
2.0614166,-10.508678,0.024227329,5
2.1068804,-10.49492,0.02003989,5
2.088635,-10.496416,0.028115666,5
2.0608184,-10.50479,0.02961118,5
2.1038892,-10.492527,0.024825536,5
2.0294127,-10.50838,0.045762733,5
2.0192432,-10.515858,0.06131608,5
2.1562324,-10.490134,0.045762733,5
2.0174487,-10.507183,0.08763713,5
2.1194427,-10.486844,0.020638095,5
2.0500507,-10.51496,0.019441685,5
2.1370897,-10.479666,0.07477571,5
2.032703,-10.51496,0.064008005,5
2.1149561,-10.49163,0.021535404,5
1.9962122,-10.509576,0.076570325,5
2.0724835,-10.506286,0.07836494,5
2.0249262,-10.516456,0.05892326,5
2.0015962,-10.506286,0.081954174,5
2.0057836,-10.510773,0.08763713,5
2.0700908,-10.504492,0.081954174,5
2.0344975,-10.505388,0.082851484,5
2.044667,-10.50838,0.062512495,5
2.0452652,-10.501202,0.064008005,5
2.0398812,-10.511071,0.07178468,5
2.0581267,-10.499107,0.06699903,5
2.0422742,-10.505987,0.07178468,5
2.0632114,-10.504492,0.063110694,5
2.033301,-10.509576,0.067896344,5
2.070988,-10.501202,0.054137614,5
2.0524435,-10.500005,0.058325052,5
2.0542383,-10.506885,0.061615184,5
2.0428724,-10.506885,0.07507481,5
2.0703897,-10.501202,0.06550352,5
2.0359929,-10.505388,0.068793654,5
2.0656042,-10.504492,0.05682954,5
2.0494525,-10.504492,0.06729814,5
2.047658,-10.5029955,0.07328019,5
2.0500507,-10.506885,0.060717873,5
2.0572293,-10.503893,0.05892326,5
2.0359929,-10.505388,0.0637089,5
2.0518453,-10.505388,0.066400826,5
2.0575283,-10.502398,0.06699903,5
2.0479572,-10.506286,0.05682954,5
2.0581267,-10.502398,0.055932228,5
2.0605195,-10.5029955,0.06550352,5
2.0575283,-10.500005,0.054436713,5
2.079064,-10.501202,0.05503492,5
2.0551355,-10.507183,0.066400826,5
2.0422742,-10.508678,0.055334024,5
2.0847468,-10.495817,0.045762733,5
2.0500507,-10.5029955,0.056530435,5
2.0557337,-10.504492,0.0529412,5
2.0440688,-10.505388,0.05742774,5
2.0656042,-10.500603,0.055932228,5
2.038984,-10.509576,0.064905316,5
2.0748763,-10.5015,0.057726845,5
2.033301,-10.507183,0.070289165,5
2.0590239,-10.503594,0.058325052,5
2.0464616,-10.509277,0.064905316,5
2.0718853,-10.502099,0.06131608,5
2.0461624,-10.504492,0.051146585,5
2.062314,-10.504492,0.049351968,5
2.0805593,-10.497612,0.04636094,5
2.0668006,-10.497612,0.041575294,5
2.077269,-10.5015,0.04546363,5
2.039283,-10.505388,0.059820566,5
2.0572293,-10.506286,0.06131608,5
2.0662024,-10.503893,0.0637089,5
2.038984,-10.50838,0.058325052,5
2.0638096,-10.502398,0.058325052,5
2.0464616,-10.505388,0.063110694,5
2.0668006,-10.5029955,0.06699903,5
2.039283,-10.50838,0.06699903,5
2.0518453,-10.508678,0.054137614,5
2.044667,-10.502099,0.05922236,5
2.070988,-10.503594,0.05503492,5
2.0527427,-10.50479,0.05503492,5
2.0608184,-10.500005,0.058325052,5
2.0509481,-10.505388,0.044865426,5
2.047658,-10.5029955,0.06610172,5
2.0656042,-10.502099,0.062512495,5
2.033301,-10.510175,0.061615184,5
2.065305,-10.505388,0.06460621,5
2.044667,-10.504492,0.066400826,5
2.0527427,-10.504492,0.06610172,5
2.0548365,-10.50479,0.05922236,5
2.056631,-10.506885,0.055932228,5
2.0350957,-10.508678,0.06969096,5
2.0739791,-10.500603,0.067896344,5
2.0359929,-10.51167,0.06729814,5
2.0703897,-10.5015,0.054137614,5
2.059622,-10.503594,0.05503492,5
2.0691934,-10.500603,0.054137614,5
2.0605195,-10.503594,0.05922236,5
