lsm6ds3c Accelerometer Non-wakeup,0,1,2,
0.15373886,-0.4884349,9.8632145,6
0.15194423,-0.4755735,9.861121,6
0.15583257,-0.48035914,9.861719,6
0.15523437,-0.4953143,9.856036,6
0.9305089,-1.6779668,9.854541,6
2.8142586,-1.4207385,11.283654,6
4.160221,1.2864413,8.098807,6
3.199204,2.4729822,7.556534,6
1.5774683,3.473182,8.52114,6
1.4940187,3.8084764,7.7237325,6
2.714059,2.990131,8.638389,6
2.2827528,1.9914266,9.749257,6
2.9712875,1.1602199,9.21476,6
3.1031919,0.5174479,9.880862,6
3.4719856,0.09272188,9.621839,6
2.4541388,-1.9363917,7.4973116,6
4.828118,-2.7858438,11.741581,6
-5.2348976,-4.915157,7.3435726,6
-5.8564334,-3.6490545,4.1757746,6
-7.1802626,-4.315755,5.3757753,6
-6.4663043,-6.0711894,6.4423757,6
-6.154639,-6.189335,5.561817,6
-6.198308,-2.629413,6.2342005,6
-7.071688,-6.9122663,5.4224353,6
-6.122934,-5.648856,5.9506507,6
-6.034998,-5.6799626,6.0415783,6
-5.9934225,-5.543871,6.0747786,6
-5.808876,-5.8432727,6.120541,6
-5.6503515,-5.807081,6.2057858,6
-5.302495,-6.1525455,6.2994046,6
-5.165805,-6.116653,6.4381886,6
-5.2085767,-6.000601,6.413662,6
-5.1610193,-6.230013,6.343373,6
-5.110471,-6.175875,6.4414787,6
-5.1146584,-6.1064835,6.45763,6
-5.3362937,-6.0864434,6.3257256,6
-5.171488,-6.101698,6.428019,6
-5.082056,-6.1070814,6.4501524,6
-5.093123,-6.166902,6.4438715,6
-5.129913,-6.0936217,6.4648085,6
-5.2420764,-6.0984077,6.3738813,6
-5.142774,-6.154938,6.4241304,6
-5.125127,-6.102296,6.466005,6
-5.1068816,-6.131907,6.4480586,6
-5.0889354,-6.1118674,6.4677997,6
-5.0955157,-6.1151576,6.472286,6
-5.1385865,-6.155835,6.406184,6
-5.17747,-6.1707907,6.4181485,6
-5.0973105,-6.139086,6.4438715,6
-5.055735,-6.0810595,6.4995046,6
-5.0365925,-6.119943,6.5021963,6
-5.0901318,-6.125626,6.4731836,6
-5.1065826,-6.113064,6.470791,6
-5.105984,-6.120242,6.469594,6
-5.1218367,-6.1034923,6.4683976,6
-5.1068816,-6.107979,6.469594,6
-5.089833,-6.1127644,6.477969,6
-5.1203413,-6.0987067,6.467201,6
-5.1140604,-6.11426,6.463612,6
-5.081757,-6.122635,6.472286,6
-5.084449,-6.1178493,6.4797635,6
-5.0850472,-6.0783677,6.489933,6
-5.076373,-6.111269,6.4941206,6
-5.1960144,-6.0783677,6.433702,6
-5.1729836,-6.0825553,6.439983,6
-5.1379886,-6.1031933,6.467201,6
-5.148158,-6.076274,6.4558353,6
-5.1161537,-6.1040907,6.480661,6
-5.1266227,-6.064908,6.4797635,6
-5.10748,-6.087939,6.4875402,6
-5.1176496,-6.088836,6.467201,6
-5.1535416,-6.0825553,6.4615183,6
-5.0940204,-6.0987067,6.474679,6
-5.142475,-6.0984077,6.459724,6
-5.1233325,-6.0786667,6.471688,6
-5.137091,-6.0840507,6.469594,6
-5.139484,-6.0936217,6.4606214,6
-5.1379886,-6.0777693,6.4740806,6
-5.119444,-6.1097736,6.465407,6
-5.1266227,-6.092725,6.471688,6
-5.1352963,-6.0744796,6.468697,6
-5.115257,-6.099305,6.472286,6
-5.115556,-6.0810595,6.4818573,6
-5.110471,-6.0984077,6.4701924,6
-5.112864,-6.087939,6.4827547,6
-5.122734,-6.096912,6.469594,6
-5.1032925,-6.0954165,6.4854465,6
-5.1122656,-6.0864434,6.48425,6
-5.0916276,-6.0864434,6.4938216,6
-5.148756,-6.079564,6.4645095,6
-5.091328,-6.0858455,6.5018973,6
-5.142774,-6.0864434,6.4683976,6
-5.128118,-6.1121664,6.456434,6
-5.102096,-6.085546,6.4866433,6
-5.0997033,-6.108278,6.4740806,6
-5.089235,-6.0771713,6.506683,6
-5.132006,-6.0523458,6.4773707,6
-5.094918,-6.119943,6.497411,6
-5.0341997,-6.090332,6.5114684,6
-5.0587263,-6.1525455,6.504589,6
-4.9725847,-6.1178493,6.5572314,6
-4.998307,-6.1510496,6.5219374,6
-5.109873,-6.0379887,6.5195446,6
-5.0685964,-6.0843496,6.5219374,6
-5.0859447,-6.087341,6.506085,6
-5.055137,-6.1040907,6.5141606,6
-5.0955157,-6.0786667,6.5027947,6
