ax,ay,az,label
8.4349985,-4.0211387,-4.1925244,2
8.164909,-20.35275,-1.6456637,2
-0.24496523,-0.7815557,2.1215365,2
4.7102714,-21.61347,0.18903299,2
6.064908,-1.8550358,-3.8057845,2
7.970193,-19.23321,-0.7815557,2
-1.2999009,-7.545467,-0.2222334,2
9.292527,-16.137794,0.6984051,2
7.387242,-6.8668027,-2.8241289,2
0.58713883,-11.954841,1.4479568,2
1.2843475,-10.024731,-0.28414768,2
11.649158,-14.178072,-0.68853474,2
6.9191456,-13.713566,-2.8992038,2
-1.9549361,-5.029713,2.399702,2
4.0944185,-14.913865,-0.07537391,2
11.700006,-8.663513,-2.4822545,2
6.3885374,-18.495024,-3.4767714,2
-2.4966114,-1.2981063,0.050249275,2
2.9817562,-19.941484,2.8959136,2
13.430914,-5.276174,-3.135495,2
7.266105,-19.862522,-3.3670006,2
-1.1829517,-0.23479572,1.2155539,2
6.1342998,-18.812372,1.5801603,2
6.5455666,-4.0513477,-4.792525,2
11.739786,-19.805094,0.87248296,2
-0.36610186,-3.472883,0.83988076,2
6.153742,-19.377975,1.3746766,2
5.172684,-1.57358,-3.4390843,2
6.1591253,-21.369701,-0.849452,2
-1.0929217,-3.9954157,-0.7160522,2
9.567402,-17.549858,3.7178483,2
6.8039913,-0.70977104,-3.4097722,2
9.365209,-23.368904,-1.0830513,2
-1.9998015,-5.948557,2.152344,2
12.233904,-15.957136,1.1452647,2
5.819644,-2.416751,-3.9373896,2
6.821339,-16.796719,1.1419746,2
-1.6914265,-7.8849487,-0.1591227,2
10.744371,-15.179768,-0.6023931,2
8.539984,-6.1250277,-2.3252254,2
2.5411777,-12.886546,1.0402796,2
0.8001001,-9.9682,0.8219346,2
9.88475,-14.514563,-1.1826526,2
6.5832534,-8.929715,-2.3365912,2
0.91854477,-10.5029955,0.040977087,2
1.867598,-10.026226,-0.0849452,2
11.5722885,-15.090635,-0.32033914,2
7.1545396,-9.372088,-2.41376,2
0.03798606,-9.014959,1.3908281,2
4.706981,-11.499308,-1.0375878,2
9.038888,-14.571393,1.4264214,2
5.4628143,-7.2086773,-2.062314,2
4.234698,-14.040485,-0.82013994,2
3.6281173,-8.449356,0.15643078,2
7.012466,-15.568302,1.1446666,2
5.229813,-1.4264214,-3.4809587,2
9.554541,-19.344774,-1.3809577,2
0.4004987,-4.421936,-1.4437693,2
5.785247,-18.464216,4.084249,2
7.6214395,-1.5753746,-3.690929,2
9.795917,-22.099213,-1.5481563,2
-2.7723842,0.5602196,1.16351,2
4.74078,-19.323837,2.2698913,2
9.642178,-5.7640104,-2.7795627,2
5.852844,-16.777874,-2.3844478,2
-0.75224364,-5.366802,0.7516454,2
3.063112,-11.476874,-0.666102,2
11.830414,-12.749258,-2.425724,2
2.7619154,-8.897412,-0.08584251,2
4.503292,-13.755141,-0.53389853,2
0.19292133,-2.8869405,-1.7943178,2
9.631411,-20.23012,2.0153549,2
5.6730833,-5.0081778,-2.1278176,2
7.9043903,-16.240686,-1.4811572,2
0.9586246,-5.0395837,-0.34965122,2
3.6203406,-14.621941,0.8742776,2
8.732307,-8.685049,-1.8723837,2
6.8365936,-14.408381,0.02961118,2
1.8224336,-7.766205,-1.1958131,2
2.1936202,-10.714761,1.817947,2
8.702995,-15.116358,-0.8700901,2
6.7872415,-8.205587,-1.4751751,2
2.2456641,-11.499008,-0.87637126,2
5.88425,-9.955638,0.148355,2
6.2347984,-14.223536,3.0146575,2
5.643472,-1.998306,-3.7773697,2
6.3804617,-19.010677,0.025722843,2
2.4939194,-7.4739814,1.4240286,2
8.846864,-15.198312,1.7063817,2
5.586344,-2.006681,-2.600101,2
6.296713,-19.554146,-0.20368902,2
-0.2760719,-2.4963121,-2.4717858,2
8.891729,-18.396917,3.5174494,2
5.5313087,-2.140978,-2.7882366,2
8.067102,-19.710577,0.8895318,2
-1.7778672,-2.693421,-2.4430718,2
8.397013,-21.274885,3.3493536,2
4.7572303,-2.1634107,-3.6729827,2
8.166405,-20.08655,-1.4001004,2
1.4763715,-1.0758729,2.0602202,2
4.584648,-19.655542,-0.13848461,2
7.6666036,-3.5826538,-3.5865421,2
7.4997044,-20.220549,-1.3196417,2
-0.064008005,-0.6771688,0.9236295,2
3.6873398,-19.675882,1.9669002,2
9.923634,-3.3921251,-2.0949163,2
6.631708,-20.722443,-3.1540394,2
-0.7055836,-1.0884352,1.3426726,2
4.6145587,-18.803398,2.7909286,2
11.387443,-5.538487,-1.1832508,2
6.6571317,-16.91247,-3.5596228,2
-1.5972091,-4.3555355,1.4880366,2
4.202694,-12.037094,0.19531415,2
10.704591,-13.2610235,-1.5164514,2
6.8365936,-10.681261,-1.9205393,2
0.8883354,-9.076574,0.9269197,2
2.695814,-11.178669,-1.5209379,2
8.613564,-15.148063,-0.23958136,2
6.982855,-8.196015,-1.902294,2
1.5218352,-12.283256,-0.6786643,2
2.6422744,-9.780363,0.11306087,2
9.023932,-15.953846,1.3618152,2
6.6984076,-5.6129637,-2.5274189,2
3.4342988,-15.078073,-0.06430711,2
2.3799613,-8.349156,-0.41964126,2
7.5586276,-16.189838,2.2124636,2
6.5895343,-1.0199406,-3.4734812,2
8.266305,-20.435303,-0.6149554,2
-2.9033911,-3.6248271,0.4941179,2
10.406385,-18.477377,-0.23958136,2
5.1388855,-1.8343977,-3.1980073,2
8.066205,-19.49283,0.3792624,2
-0.47347978,-4.870291,-1.7237296,2
7.7096744,-18.599411,2.0895324,2
4.494319,-2.0638096,-2.6892335,2
8.873484,-21.52344,-0.401396,2
1.2484552,-0.8964112,0.6900302,2
3.9490547,-20.699411,1.788934,2
8.359326,-2.257329,-3.6975093,2
7.6390862,-21.407986,-1.1177473,2
-2.0219352,-0.022731815,0.40917268,2
3.8880377,-20.671595,3.5216367,2
12.239287,-3.9287157,-1.8367904,2
6.2434726,-20.27947,-2.9279177,2
-3.8030925,-1.7500507,1.5182459,2
5.9380884,-15.0634165,0.86889374,2
11.42513,-10.855339,-1.0208379,2
6.352944,-12.547065,-2.3204398,2
1.1201401,-6.5231338,0.67118675,2
2.4008985,-10.5347,-0.1369891,2
9.881161,-14.982958,-2.1364915,2
7.3992057,-9.392128,-1.3339987,2
0.8668,-9.506684,1.1036894,2
2.4879375,-11.045868,-0.6326025,2
9.706784,-15.339489,-0.9954142,2
6.4594245,-7.590931,-2.096711,2
1.4527425,-13.134502,-0.43489552,2
4.7021956,-10.133305,-0.22313072,2
6.518348,-14.951253,1.7650058,2
6.5892353,-2.411367,-2.763411,2
5.7957153,-19.770996,-0.7211369,2
2.9739795,-7.260422,-0.23958136,2
6.1878395,-14.530416,2.3623142,2
6.0302124,-1.3953147,-2.8537402,2
8.3377905,-21.182463,-1.3268201,2
-1.8104694,-1.1952149,-0.5727819,2
8.922537,-18.548264,2.992524,2
7.010372,-2.7173493,-3.4082768,2
7.413264,-20.169401,-1.547259,2
0.32093734,-1.2272189,0.57487565,2
4.8562336,-17.296518,1.2191432,2
8.391031,-6.1528444,-3.1286156,2
7.4476604,-17.950657,-1.0025927,2
-0.9499506,-3.347858,-0.5407779,2
5.1062837,-16.267904,2.21366,2
9.169894,-7.7327056,-2.4909284,2
7.242177,-15.626328,-2.437688,2
-1.6767704,-3.7091742,0.17706887,2
3.4522448,-12.6370945,0.7091728,2
11.997015,-13.817354,-0.48185465,2
4.7485566,-9.733106,-2.7299116,2
2.7954152,-10.502099,-0.20309082,2
1.9609182,-9.215059,0.2335993,2
10.852946,-16.457535,0.35294133,2
5.194818,-3.6526437,-1.9381863,2
6.2324057,-17.017756,-1.0127622,2
1.8693926,-7.434799,-1.332204,2
6.943373,-16.591534,1.3181462,2
4.852046,-1.2837493,-2.3276181,2
7.0582285,-19.897516,0.4872385,2
3.3634114,-7.0579295,-1.931606,2
3.4163525,-17.94288,2.7089744,2
5.581259,0.29491538,-3.0909286,2
8.855837,-20.205294,-1.8613169,2
0.09960124,-2.5166512,-3.086143,2
4.8059845,-19.607687,4.334598,2
7.4362946,-2.3883362,-3.5246277,2
7.9337025,-20.542383,-1.547259,2
0.22941187,-1.3639089,0.35294133,2
2.865405,-17.563318,2.0276182,2
10.269397,-5.627321,-2.525026,2
7.318448,-18.194725,-2.847758,2
-2.743072,-2.01027,0.9849456,2
4.1380877,-14.486447,0.5195416,2
11.810674,-10.669596,-1.1473584,2
7.8900337,-14.251652,-3.522833,2
-1.6354942,-3.5237305,1.1682956,2
3.8578284,-13.844573,-0.8006983,2
13.561322,-10.911869,-0.9873384,2
9.773185,-17.573788,-3.7292142,2
-5.382355,-1.5475581,2.8848467,2
5.3733826,-17.497515,0.8255238,2
12.819548,-5.783153,-4.3387856,2
7.425527,-22.929821,-1.8290138,2
-1.6265212,-0.349053,2.4266212,2
5.640182,-21.502502,0.77766734,2
8.050054,-1.1536397,-3.987639,2
7.3773713,-23.121246,-0.4884349,2
-0.5243273,-3.109174,-1.0375878,2
6.8428745,-19.454546,3.5910287,2
4.248756,-0.9951151,-3.1546376,2
7.1377897,-22.109083,-1.9082761,2
-0.57876396,-1.5687944,-1.820938,2
5.8746786,-21.190239,3.9768713,2
6.1453667,-1.4129617,-3.182454,2
6.6828547,-21.339191,-1.4566308,2
1.462912,-0.7689934,-0.317049,2
5.3356953,-19.294525,1.5116657,2
5.234,-3.5557344,-3.7172499,2
8.028518,-18.409182,0.46061835,2
3.7893338,-4.3794637,0.200698,2
3.2823544,-18.053846,1.1078769,2
7.77458,-3.438486,-0.90059865,2
10.187443,-20.851654,0.44536412,2
0.9403793,-0.70678,2.0688944,2
2.035694,-18.715761,0.549751,2
10.179666,-5.6333027,-3.653541,2
9.476475,-21.269203,-1.835295,2
-2.2728825,0.6263213,1.2616158,2
6.5575304,-19.80988,2.5310082,2
9.082855,-3.150151,-4.8065825,2
9.012567,-21.847069,-0.3681956,2
-2.0497518,-1.4575281,0.46809593,2
7.7186475,-20.065912,2.0599213,2
6.6020966,-1.7066808,-3.414558,2
7.5442705,-20.733809,-0.08733802,2
-2.2881367,-4.5747776,-0.29790643,2
10.782657,-18.313469,1.4470595,2
7.4796643,-3.9930227,-3.5012977,2
3.7005002,-16.168003,1.3172488,2
0.84436727,-9.672387,0.54675996,2
10.658529,-14.269299,-0.8635099,2
8.355437,-11.877074,-2.996412,2
-1.076172,-7.272386,2.1939192,2
3.1429725,-12.686446,-0.43758744,2
11.804093,-12.556636,-0.3595216,2
9.318848,-15.610177,-3.2359936,2
-3.728616,-4.7596235,2.8322048,2
4.178766,-14.593526,-0.34157544,2
12.789039,-9.578768,-1.6923238,2
8.37129,-17.257635,-2.7771697,2
-4.3384867,-3.0122645,2.14367,2
4.81077,-16.57239,1.0112667,2
13.8499565,-7.6316085,-2.0374885,2
8.39821,-18.85275,-2.9300113,2
-4.858028,-1.3920245,1.8559331,2
6.166304,-19.208384,2.457728,2
11.641082,-5.035396,-3.4672,2
6.835696,-21.339191,-1.5089738,2
-2.4942186,-0.47946185,1.102194,2
4.564608,-18.76601,2.1248264,2
9.600304,-5.1032925,-3.8297126,2
6.9678993,-20.385353,-1.4575281,2
-2.079064,-1.2655041,-0.39930227,2
4.5302114,-16.61935,2.815455,2
9.083454,-7.8263245,-2.1843479,2
7.038787,-16.247265,-1.8843478,2
-1.6776677,-4.3857446,0.25603202,2
2.635395,-13.299308,1.6474584,2
11.805289,-12.885051,0.17766708,2
5.461917,-10.887642,-3.0323045,2
2.1131616,-9.707682,-0.10737792,2
3.5006995,-9.589835,0.5243273,2
10.173684,-14.869897,0.2727818,2
5.637191,-6.70439,-2.6982067,2
5.562116,-14.069199,0.02961118,2
0.6158527,-7.707581,0.56829536,2
9.638289,-14.868402,-0.79740816,2
6.4028945,-3.1420753,-2.7667012,2
5.8277197,-17.080566,0.5198407,2
-1.9549361,3.8641095,7.9011,2
-0.637089,4.273282,8.851051,2
-0.9128618,4.258626,8.439486,2
-0.8141579,4.7578287,7.9627156,2
-1.4503496,4.808078,7.895417,2
-1.288535,3.7893338,7.7413793,2
-0.55423754,5.341378,8.829216,2
-0.9912268,4.5622153,8.518449,2
-0.8982058,4.322335,7.359425,2
1.0166506,4.7482576,9.606585,2
0.39182472,4.365705,8.144271,2
0.106480606,4.4404807,8.232805,2
-0.19531415,4.2311087,8.011469,2
0.20608185,3.8629131,8.1682,2
1.1850454,-6.155237,1.0959128,2
23.651855,-10.968998,5.6063833,2
8.109276,-5.217251,-3.5874393,2
5.131707,-9.950852,-2.6599214,2
4.688736,-9.586545,-2.6398816,2
2.5339992,-9.155538,-0.03798606,2
2.1026928,-10.754841,0.055932228,2
4.903791,-13.350455,-1.8134605,2
2.8860433,-11.592328,0.47527438,2
2.5172493,-5.2025948,-2.3189442,2
3.6831522,-11.393126,-3.981956,2
4.433003,-13.693825,-0.019740786,2
6.413064,-6.8285174,-3.912564,2
8.529217,-20.03301,0.070289165,2
-1.6998014,-2.2103698,0.62871414,2
2.0033908,-19.797318,3.0523443,2
9.342477,-6.88445,-4.959723,2
7.856534,-21.99333,-0.6867401,2
-2.1915264,-0.59760743,2.1906292,2
4.3127637,-22.658236,1.0256236,2
7.5035925,-3.1716864,-3.475874,2
6.7525454,-22.164717,-0.56500524,2
-1.5475581,-0.6095716,2.216352,2
3.9915273,-20.182861,1.2529417,2
6.8835526,-2.347359,-3.1229327,2
6.3942204,-22.015165,-2.9365916,2
-0.066400826,-0.30119655,1.7350955,2
2.5226333,-21.061325,2.8555348,2
9.053245,-3.2952158,-1.0351949,2
10.040882,-18.780966,-2.6479573,2
1.5640087,-0.48125646,1.7374884,2
5.629115,-19.532013,5.8746786,2
10.301999,-3.6717863,-4.416253,2
8.485249,-22.44348,-1.2699906,2
-4.1431723,-1.329213,1.5490535,2
13.4763775,-19.147964,2.6862426,2
5.4723854,-2.7699914,-4.1126637,2
8.5887375,-18.497715,1.212862,2
0.62961143,-8.468498,1.2089736,2
8.560922,-15.916159,1.7207385,2
8.369795,-4.8376894,-2.7843482,2
6.0601225,-13.252947,1.2511472,2
1.1718849,-10.40818,-0.33230326,2
9.120243,-15.374484,1.4518452,2
5.7080784,-3.2877383,-2.193022,2
5.8067822,-17.622541,0.17647067,2
2.859124,-10.736296,-0.9610174,2
3.6921253,-13.592728,3.4489548,2
4.8858447,-1.2460624,-4.2338004,2
7.2906313,-22.712374,-2.498406,2
5.221139,-6.2991056,0.8877372,2
4.6950173,-15.581762,5.3566327,2
5.6617174,-1.6923238,-2.7442684,2
10.770693,-17.886948,-2.3952155,2
2.0581267,-3.0382864,2.0249262,2
8.284551,-17.075182,3.7797625,2
9.023035,-3.6000016,-3.696612,2
10.251749,-20.241783,-1.5891334,2
-3.30718,-1.6408781,1.4623138,2
12.647563,-19.34597,2.1047866,2
6.235696,-2.228017,-4.1479583,2
9.889236,-19.161125,0.33559337,2
-4.2634115,-3.1860433,0.9699905,2
12.2482605,-19.455442,0.94755775,2
5.8731833,-1.948954,-3.1914272,2
8.822337,-18.914066,-0.21565314,2
-0.61675006,-6.471688,-0.3702893,2
9.362816,-17.192131,1.5873387,2
5.339883,-2.8893332,-3.225525,2
7.6660056,-18.687048,1.0710872,2
3.2910285,-4.903791,-2.594418,2
4.0648074,-17.186749,4.8086762,2
5.6171513,-2.0383859,-3.63051,2
7.498807,-20.385353,-1.0142577,2
1.1886346,-0.37208393,2.1014965,2
8.16431,-20.496021,2.2447667,2
5.2833524,-3.306881,-2.3425734,2
9.279665,-12.774084,-1.6193427,2
0.5371887,-3.162115,-0.3912265,2
9.613763,-18.59642,5.4445686,2
8.7682,-3.4184463,-2.926123,2
8.995218,-20.374886,-0.36251262,2
-3.6867416,0.08315059,0.79950184,2
11.484652,-20.739193,3.4220355,2
7.990233,-2.3318057,-2.8902307,2
9.365807,-18.157934,-0.45254257,2
-2.6344976,-1.5738791,-0.12562318,2
9.193823,-19.25624,3.263212,2
8.093124,-3.0927234,-3.6951163,2
9.753743,-20.20978,-0.4534399,2
-2.0464616,-0.57906306,2.1020947,2
7.5203424,-22.024736,2.4451656,2
7.63789,-1.9890338,-2.7379873,2
9.98824,-20.391634,-1.1904292,2
-3.5039897,-0.21355942,0.08045866,2
7.1024957,-19.307087,4.5170507,2
10.668699,-3.731906,-4.135994,2
7.5550385,-19.48954,-1.4739788,2
-2.1343977,-2.274976,0.474078,2
5.796314,-14.984155,0.97178507,2
11.013564,-8.992228,-2.2417758,2
9.019147,-13.465012,0.2114657,2
1.6860427,-7.6223364,0.25094727,2
5.454738,-11.146666,-1.0049855,2
8.051549,-14.751153,-1.358525,2
9.837492,-4.8083773,1.4847465,2
7.050751,-17.409878,0.0062811594,2
-0.24735804,-6.027819,1.4766706,2
10.494022,-17.04946,-0.5910272,2
6.1097736,-0.64995044,-2.0605195,2
10.864013,-20.131117,-0.92213404,2
-2.295016,-4.4602213,2.3611178,2
11.281561,-18.238693,0.4121637,2
5.1254263,-1.3115659,-3.4489548,2
11.642578,-20.482561,-0.55064833,2
-2.120938,-1.4709877,0.93649095,2
7.937591,-19.458733,2.2935205,2
6.530611,-2.0751755,-3.972983,2
10.4464655,-21.429821,-1.1919248,2
-2.0171494,0.4528417,0.78035927,2
6.198906,-20.260927,2.3862424,2
9.801899,-2.82712,-3.3155549,2
7.476374,-18.63231,-1.093819,2
0.09571291,-0.64875406,0.22941187,2
6.203692,-19.23949,2.858825,2
7.564909,-6.1734824,-3.3236306,2
7.9591265,-14.5615225,0.40558344,2
1.262214,-6.515058,-2.4161527,2
3.9861434,-12.362219,1.6043876,2
11.109576,-13.697115,-1.0707881,2
7.5610204,-8.173583,-0.45403808,2
6.1342998,-13.7527485,0.895813,2
0.35443684,-7.4916286,0.3269194,2
10.847263,-15.404693,-1.8909281,2
8.851649,-5.2695937,-0.599103,2
5.421837,-15.261124,0.062512495,2
1.5053846,-9.293424,0.89431745,2
9.5099745,-13.541581,-0.25722843,2
5.496912,-5.024329,-2.5441687,2
6.122635,-15.750755,0.39631125,2
1.1075778,-8.381459,0.4758726,2
8.738888,-14.416757,0.25752753,2
6.8515487,-4.1084766,-3.1118658,2
6.708278,-17.575283,-0.52193445,2
0.55782676,-6.6906314,0.30837503,2
9.137292,-15.897315,1.7270198,2
4.4599223,-1.7913269,-3.1115668,2
8.180163,-20.01955,0.11096715,2
1.532902,-2.0512471,-0.4989035,2
6.489036,-17.903996,1.6274185,2
6.372685,-3.595216,-3.3092737,2
9.851849,-17.962023,0.6334998,2
1.1395818,-3.6248271,-1.5720844,2
5.2872405,-17.764315,2.667399,2
8.235198,-6.3215384,-2.656033,2
10.795519,-15.418452,0.97806627,2
0.7857431,-6.166304,1.4814563,2
3.0065815,-11.799308,-1.1443675,2
11.920743,-13.750356,-1.262214,2
8.341978,-10.15155,-2.2226331,2
3.5309088,-9.688539,0.29880372,2
3.0457642,-9.992726,0.75972116,2
9.808778,-14.759229,0.7618149,2
5.3422756,-2.9132617,-2.928516,2
9.247662,-18.546768,0.5285147,2
-2.894418,-3.8153558,0.67417777,2
10.59841,-17.949759,1.5311074,2
5.2666025,-0.75194454,-3.4929228,2
11.012966,-20.835503,-1.1276177,2
-0.78664047,-1.8541385,-0.31405798,2
5.697909,-19.310976,2.4050858,2
8.395218,-2.027319,-3.7223346,2
9.318549,-20.721844,-1.1976078,2
-2.1747768,-0.8356933,0.23599213,2
5.1296134,-17.4027,2.725425,2
10.080663,-7.029216,-3.1342986,2
5.953642,-13.958232,-0.5560322,2
0.8030911,-6.748059,0.32213375,2
6.079564,-12.679268,-1.5164514,2
9.518648,-13.089637,-0.04366901,2
5.8043895,-4.404887,-0.29790643,2
8.57139,-16.925034,0.24137598,2
-1.0854442,-2.216651,-0.8844471,2
7.1506515,-19.791037,1.4829519,2
9.436694,-3.1779675,-2.6105695,2
10.939088,-19.133308,-0.44626144,2
-4.2092743,-1.5442679,0.10767702,2
6.494719,-17.891134,2.5127628,2
11.190035,-6.013163,-2.8426733,2
8.219944,-16.411175,-1.9061823,2
-2.4442682,-3.429513,1.3725829,2
5.7957153,-15.643676,0.32452658,2
11.801999,-8.141878,-1.0516455,2
7.237092,-14.994923,-2.1882362,2
-0.9532407,-5.0790653,1.1509477,2
5.71765,-12.3810625,-0.401396,2
9.615857,-13.473985,0.93559366,2
7.511369,-9.433404,-2.9413772,2
2.832803,-11.080564,0.05054838,2
3.185146,-9.388838,0.7007979,2
9.81506,-13.639688,0.5739783,2
5.6377892,-4.592126,-1.96032,2
6.034998,-17.5358,-0.44865423,2
4.8954163,-3.9858444,-1.0971092,2
3.9550366,-17.365013,2.7568307,2
4.35075,-2.7003005,-0.43968117,2
10.164412,-13.529019,-4.4138603,2
4.8969116,-2.3476582,2.5612175,2
5.564509,-16.432112,3.4719856,2
10.995319,-7.818847,-1.0217353,2
9.000004,-17.216957,-3.4456646,2
-1.5885352,-2.0168505,3.3487554,2
5.212166,-13.754542,-0.20219351,2
12.279069,-10.803295,-0.83090764,2
7.8646097,-11.68176,-1.975275,2
1.814956,-7.9259257,1.5128621,2
2.5139594,-9.776774,-0.04426722,2
11.669497,-14.469698,-0.43998027,2
6.9472613,-8.539984,-2.443371,2
4.331009,-10.695917,0.7396813,2
0.98644114,-9.498011,0.25094727,2
10.80509,-15.614963,-0.0047856453,2
6.5344996,-3.545266,-2.306681,2
6.2030935,-17.152948,-0.04127619,2
1.5601203,-5.985347,-1.5819548,2
6.538986,-16.777874,3.6251264,2
4.368995,-0.64277196,-2.8624141,2
8.289934,-21.08286,-2.539383,2
0.6559325,-0.69332033,1.0998011,2
5.3069816,-20.555841,2.2498515,2
6.9242306,-4.115655,0.20249261,2
10.133903,-12.264113,-2.8677979,2
2.9186454,-3.00718,1.4359927,2
5.3766723,-16.398314,3.1695926,2
10.853544,-7.292127,0.21445672,2
6.992725,-15.612868,-3.694219,2
1.8867407,-3.1489546,1.7566309,2
3.8880377,-13.156636,0.118145615,2
12.174981,-11.72154,-0.10827523,2
7.4709907,-10.659127,-2.4505496,2
2.0724835,-9.633504,0.95383894,2
1.9935204,-9.109177,0.2653042,2
10.817054,-14.81905,0.25094727,2
6.0729837,-3.7932222,-2.1269202,2
7.6531444,-17.159529,-0.012562319,2
0.10677971,-5.8265233,0.28295127,2
8.030911,-16.699509,2.1684954,2
6.300003,-1.0866406,-3.327519,2
10.266405,-20.986252,-0.36670008,2
-0.7932207,-0.40378883,1.151845,2
5.1182475,-19.160528,2.332404,2
9.039784,-4.26072,-2.414657,2
8.663813,-15.960127,-2.0018952,2
-1.7644076,-2.722733,0.42652065,2
5.89771,-15.444474,0.05742774,2
9.355338,-10.345967,0.7788638,2
8.018349,-9.459127,-3.854239,2
2.417648,-5.0946183,-0.76719874,2
6.660123,-8.830413,1.6163517,2
11.853146,-13.525729,2.617748,2
7.2676005,-5.461917,-3.336492,2
8.408678,-14.831612,0.0023928226,2
-2.760719,-1.995315,1.6821543,2
12.04188,-18.490538,0.9023932,2
7.2412796,-1.7440686,-3.5419757,2
10.592427,-20.025831,-0.48275197,2
-1.4757733,-0.3505485,0.7079764,2
6.348757,-19.96362,2.2576282,2
9.055637,-2.1720848,-3.3963127,2
9.4636135,-21.027527,-0.3894319,2
-1.5598212,-0.9984053,0.33230326,2
5.1014977,-18.524336,2.0228324,2
10.099506,-3.7689948,-3.164209,2
7.620542,-19.64956,-0.36909288,2
-2.6009982,-1.2224332,-0.2638087,2
4.9510493,-17.72992,2.687439,2
9.950553,-6.650851,-1.8924236,2
4.70728,-14.36561,-2.6599214,2
-1.0417751,-7.65793,0.70319074,2
8.478069,-12.115758,-1.477568,2
6.843473,-13.237992,2.9048867,2
3.182454,-3.5012977,-3.9628134,2
8.367402,-17.644974,-1.2723835,2
0.93290174,-2.2734807,1.0959128,2
9.050254,-17.113169,5.2013984,2
7.5726852,-3.8359938,-2.5115664,2
6.8482585,-18.28954,-1.8400806,2
1.108176,0.21864417,0.7190432,2
5.3733826,-21.137,3.9014974,2
9.290732,-6.044569,-1.154836,2
7.891529,-14.800506,-1.9911275,2
2.8002007,-2.5938199,0.8470592,2
4.1721854,-12.390933,0.89431745,2
11.044073,-9.762716,-1.3671991,2
7.1599236,-11.276775,1.236192,2
2.437688,-9.2336035,-0.80817586,2
1.553241,-9.865608,1.7638094,2
10.309177,-15.111273,-1.2287145,2
8.339585,-6.7672014,-1.1380863,2
2.7993033,-13.54876,-0.7728817,2
5.6736817,-9.958928,-0.3361916,2
6.15434,-13.902,3.8467615,2
5.9470615,-2.8351958,-3.548556,2
7.8900337,-18.58296,-0.38404804,2
-0.13310076,-5.3772707,1.6163517,2
10.047761,-16.68276,2.905784,2
7.661818,-1.588236,-2.4086752,2
10.904691,-20.81965,-0.09720842,2
-3.2362926,0.23898315,1.3740784,2
9.244072,-19.588243,2.8779674,2
6.669096,-2.693122,-3.867998,2
8.906086,-20.82683,-0.05623133,2
-1.5278172,-0.85094756,-0.5201398,2
-4.2795634,2.9647074,8.189436,3
-2.9306095,3.4764721,7.493124,3
-2.1708884,2.9141588,7.9340014,3
-3.0813572,2.254039,9.324531,3
-1.1192428,1.8532411,9.809675,3
-1.1120644,2.8348966,9.984651,3
-0.8246265,2.5689943,8.322536,3
0.03918247,2.9937203,9.882358,3
-0.13010973,2.9309087,9.262018,3
0.17647067,3.3029926,9.017652,3
-0.09421739,3.158825,8.949157,3
0.10857433,3.482155,8.766704,3
-0.035593238,3.2979078,8.506484,3
1.0576276,1.835594,7.021738,3
4.8559346,-6.4627147,3.9690945,3
16.806587,-7.6573315,6.489036,3
5.3596234,-7.0268226,0.08673982,3
5.1269217,-9.201001,1.8068802,3
3.8461633,-11.7260275,0.7405786,3
3.2210383,-10.040284,0.3912265,3
1.1138589,-8.240283,0.79740816,3
2.8088746,-12.957134,1.4350954,3
1.9597218,-10.450354,1.5711871,3
3.4809587,-8.688339,-0.19830517,3
6.5048885,-8.04796,-0.9634102,3
8.084749,-18.580866,-2.5788646,3
3.6439698,-6.000302,-1.8580267,3
-0.99601245,-1.4270196,2.175674,3
8.626425,-13.41207,-2.4457638,3
6.2898335,-15.430416,-2.8519454,3
2.6778677,-3.266502,-0.99003035,3
3.8841493,-12.212967,-0.82941216,3
7.595118,-15.961922,-1.3480564,3
-1.2720844,-0.26859435,0.73848486,3
7.495816,-12.780066,-0.7109674,3
5.947959,-18.206987,-2.1732812,3
-0.48364928,0.2952145,0.06669993,3
6.2315083,-12.904194,-0.43280178,3
6.6245294,-16.99293,-0.81625164,3
-0.68225354,-0.4848457,-0.10767702,3
7.873284,-13.046865,-0.55423754,3
5.7143598,-16.92264,-1.9761724,3
-0.039481573,0.2321038,0.7603194,3
8.439186,-14.94228,0.0011964113,3
4.5595236,-14.22533,0.109471634,3
-0.17108682,-0.9415757,0.119940236,3
8.335697,-17.18914,-0.23120649,3
4.2520456,-11.310873,0.08315059,3
-0.49800622,-1.3794622,-0.2533401,3
8.832208,-19.247566,-0.94366944,3
3.7857444,-9.671789,0.24047868,3
-0.15493527,-1.5436697,0.13489537,3
8.712267,-18.810278,-1.0788639,3
3.6831522,-10.323833,0.050847482,3
0.31286156,-1.087837,0.05892326,3
8.93809,-20.271994,-0.94785684,3
3.039782,-8.541779,1.0025927,3
0.5620142,-1.4437693,-0.4866403,3
6.969694,-21.648464,0.1591227,3
4.1084766,-6.5868425,-0.45792642,3
0.19860429,-1.3037893,-0.27098715,3
8.309675,-26.004898,0.06610172,3
3.2748768,-1.4186447,0.021535404,3
0.12951152,-2.3246272,-0.40528435,3
8.998508,-27.574589,0.22612174,3
2.4592235,0.2318047,0.08315059,3
0.12562318,-2.2770698,0.14117654,3
9.337691,-28.33461,0.56141603,3
1.2484552,0.45104706,0.064008005,3
1.6121643,-3.9610188,0.07148558,3
8.572288,-26.120352,0.9984053,3
-0.5315057,0.2545365,0.20997019,3
4.8879385,-11.114661,0.78873414,3
